,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,TotalSF,SaleCondition,SalePrice
1040,595,20,0,88.0,7990,0,0,1,0,0,0,0,1,0,0,0,2,5,6,1975,1975,1,0,0,0,1,0.0,0,0,0,1,0,0,2,0,0,0,924,0,0,0,0,0,924,0,0,1,0,3,1,0,5,0,0,2,1,1981.0,0,1,280,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2008,0,1848,0,110000
1041,821,60,0,72.0,7226,0,0,1,0,0,1,0,1,0,0,0,0,7,5,2003,2003,0,0,2,2,1,0.0,1,0,1,1,0,0,2,0,0,0,798,0,2,0,0,0,1640,0,0,2,1,3,1,2,6,0,0,2,0,2003.0,2,2,595,0,0,0,0,45,0,0,0,0,0,0,0,0,6,2008,0,2438,0,183000
1042,1321,20,0,70.0,8400,0,0,0,0,0,0,0,0,0,0,0,2,6,3,1957,1957,1,0,6,7,1,0.0,0,0,0,0,0,0,5,189,5,661,628,0,1,0,0,0,1478,1,0,1,1,3,1,0,6,0,2,3,0,1957.0,2,2,442,0,0,0,114,0,0,0,216,0,0,0,0,0,6,2009,0,2956,0,156500
1043,1385,50,0,60.0,9060,0,0,0,0,0,0,0,5,0,0,0,4,6,5,1939,1950,0,0,9,8,1,0.0,0,0,2,0,0,4,4,204,0,0,356,0,0,0,0,0,1258,0,0,1,0,2,1,0,6,0,0,2,1,1939.0,0,1,280,0,0,2,0,0,0,0,0,0,0,1,0,0,10,2009,0,1818,0,105000
1044,92,20,0,85.0,8500,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1961,1961,1,0,0,0,3,203.0,0,0,0,0,0,0,4,600,0,0,635,0,0,0,0,0,1235,0,0,1,0,2,1,0,6,0,0,2,0,1961.0,0,2,480,0,0,0,0,0,0,0,0,0,0,3,0,0,12,2006,0,2470,3,98600
1045,774,20,0,70.0,10150,0,0,0,0,0,0,0,0,3,0,0,2,5,5,1958,1958,0,0,4,1,1,1.0,0,0,0,0,0,0,4,456,0,0,456,0,2,0,2,0,912,0,0,1,0,2,1,0,5,0,0,2,0,1958.0,2,1,275,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2007,4,1824,0,114500
1046,1448,60,0,80.0,10000,0,0,0,0,0,0,0,1,0,0,0,0,8,5,1995,1996,0,0,2,2,0,438.0,1,0,1,1,0,0,1,1079,0,0,141,0,2,0,0,0,2090,1,0,2,1,3,1,2,8,0,1,1,0,1995.0,2,2,556,0,0,0,0,65,0,0,0,0,0,0,0,0,12,2007,0,3310,0,240000
1047,999,30,1,60.0,9786,0,0,0,0,0,0,0,14,0,0,0,2,3,4,1922,1950,1,0,4,1,1,0.0,0,0,2,0,3,0,2,0,0,0,1007,0,3,1,0,0,1077,0,0,1,0,3,1,0,6,0,1,3,1,1922.0,0,1,210,0,2,2,0,100,48,0,0,0,0,0,0,0,5,2006,0,2084,0,91000
1048,1232,90,0,70.0,7728,0,0,0,0,0,0,0,0,0,0,1,1,5,6,1962,1962,1,0,4,1,0,120.0,0,0,0,0,0,3,5,803,0,0,303,0,0,0,0,0,1190,1,0,1,0,3,1,0,6,0,0,2,0,1962.0,0,2,540,0,0,0,0,18,0,0,0,0,0,3,0,0,5,2006,0,2296,0,132500
1049,180,30,1,60.0,8520,0,0,0,0,0,0,0,11,0,0,0,2,5,6,1923,2006,0,0,4,1,1,0.0,1,0,0,0,0,0,2,0,0,0,968,0,0,0,0,0,968,0,0,1,0,2,1,0,5,0,0,2,1,1935.0,0,2,480,2,0,1,0,0,184,0,0,0,0,0,0,0,7,2007,0,1936,0,100000
1050,1092,160,2,24.0,2160,0,2,0,0,0,0,0,9,0,0,4,0,7,5,1999,2000,0,0,5,5,0,212.0,1,0,1,1,0,0,0,510,0,0,90,0,2,0,0,0,1252,1,0,2,1,2,1,2,4,0,0,2,1,1999.0,0,2,462,0,0,0,0,48,0,0,0,0,0,0,0,0,3,2008,0,1852,0,160000
1051,848,20,0,36.0,15523,0,0,1,0,0,1,0,1,0,0,0,2,5,6,1972,1972,0,0,0,4,1,0.0,0,0,0,0,0,3,0,460,0,0,404,0,2,0,0,0,864,1,0,1,0,3,1,0,5,0,1,0,0,1972.0,0,1,338,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2009,0,1728,0,133500
1052,894,20,0,69.45,13284,0,0,0,0,0,0,0,10,1,0,0,2,5,5,1954,1954,0,0,4,4,1,0.0,0,0,1,1,0,4,0,1064,0,0,319,0,0,0,0,0,1383,1,0,1,0,3,1,0,6,0,1,3,0,1954.0,0,1,354,0,0,0,511,116,0,0,0,0,0,2,0,0,6,2008,0,2766,0,165000
1053,584,75,1,75.0,13500,0,0,0,0,0,0,0,11,2,7,0,7,10,9,1893,2000,0,0,4,1,1,0.0,2,3,2,0,0,0,2,0,0,0,1237,0,1,0,0,0,2775,0,0,3,1,3,1,2,9,0,1,3,1,1988.0,0,2,880,3,0,0,105,502,0,0,0,0,0,0,0,0,7,2008,0,4012,0,325000
1054,1122,20,0,84.0,10084,0,0,0,0,0,0,0,1,0,0,0,2,7,5,2005,2006,0,0,2,2,0,196.0,1,0,1,1,0,3,1,24,0,0,1528,0,2,0,0,0,1552,0,0,2,0,3,1,2,7,0,0,2,0,2005.0,2,3,782,0,0,0,144,20,0,0,0,0,0,0,0,0,7,2006,1,3104,1,212900
1055,1250,20,0,60.0,7200,0,0,0,0,0,0,0,0,0,0,0,2,5,7,1950,1950,0,0,5,5,1,0.0,0,0,0,0,0,0,0,534,5,96,246,0,0,0,0,0,988,0,0,1,0,3,1,0,6,0,0,2,0,1950.0,0,1,276,0,0,0,0,80,0,0,0,0,0,0,0,0,5,2007,0,1864,0,119000
1056,1418,60,0,69.45,16545,0,0,1,0,0,0,0,3,0,0,0,0,8,5,1998,1998,0,0,2,2,0,731.0,1,0,1,1,0,4,1,781,0,0,503,0,2,0,0,0,2450,1,0,2,1,3,1,2,7,0,1,1,0,1998.0,1,3,1069,0,0,0,0,126,0,0,0,0,0,0,0,0,5,2009,0,3734,0,340000
1057,730,30,1,52.0,6240,0,1,0,0,0,0,0,14,0,0,0,4,4,5,1925,1950,0,0,5,5,1,0.0,0,0,0,0,0,0,0,152,0,0,628,0,0,0,2,360,1208,0,0,1,0,2,1,0,5,0,0,2,1,1962.0,0,2,539,0,0,0,0,23,112,0,0,0,0,0,0,0,1,2009,0,1628,0,103000
1058,1143,60,0,77.0,9965,0,0,0,0,0,0,0,1,0,0,0,0,8,5,2006,2007,1,0,2,2,2,340.0,1,0,1,3,0,1,1,1150,0,0,316,0,2,0,0,0,2828,1,0,3,0,4,1,2,11,0,1,1,3,2006.0,2,3,1052,0,0,0,125,144,0,0,0,0,0,0,0,0,4,2007,1,4294,1,424870
1059,252,120,1,44.0,4750,0,0,1,1,0,0,1,15,0,0,2,2,8,5,2006,2007,1,0,2,2,2,481.0,1,0,1,1,0,1,1,1573,0,0,0,0,2,0,0,0,1625,1,1,2,0,2,1,2,5,0,1,3,0,2006.0,1,2,538,0,0,0,123,0,0,0,153,0,0,0,0,0,12,2007,0,3198,2,235000
1060,699,20,0,65.0,8450,0,0,0,0,0,0,0,10,6,0,0,2,5,8,1965,2009,0,0,5,5,1,0.0,0,1,0,0,0,0,1,553,4,117,224,0,2,0,0,0,894,1,0,1,0,3,1,0,5,0,1,3,1,1973.0,0,1,336,0,0,0,416,144,0,0,0,0,0,1,0,0,4,2010,0,1788,0,138500
1061,887,90,0,70.0,8393,0,0,0,0,0,2,0,0,0,0,1,2,5,5,1959,2005,0,0,5,5,0,122.0,0,0,0,0,0,0,6,528,0,0,1098,0,2,0,0,0,1712,0,0,2,0,4,2,0,8,0,0,2,0,2005.0,1,2,588,0,0,0,272,54,0,0,0,0,0,0,0,0,6,2006,0,3338,2,145000
1062,1223,50,0,78.0,10496,0,0,0,0,0,0,0,0,2,0,0,4,6,6,1949,1950,0,0,4,1,0,320.0,0,0,0,0,0,4,4,196,0,0,844,0,2,0,0,0,1846,0,0,2,0,3,1,0,7,0,1,3,0,1949.0,0,1,315,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2007,0,2886,0,143000
1063,752,60,0,69.45,7750,0,0,0,0,0,0,0,6,4,0,0,0,7,5,2003,2003,0,0,2,2,1,0.0,1,0,1,1,0,0,2,0,0,0,660,0,2,0,0,0,1320,0,0,2,1,3,1,2,6,0,0,2,0,2003.0,1,2,400,0,0,0,0,48,0,0,0,0,0,0,0,0,8,2007,0,1980,0,162000
1064,696,20,0,54.0,13811,0,0,1,0,0,0,0,2,0,0,0,2,6,6,1987,1987,0,0,0,0,0,72.0,0,0,0,1,2,0,1,980,6,40,92,0,1,0,0,0,1137,1,0,2,0,2,1,2,5,0,1,1,0,1987.0,0,2,551,0,0,0,125,0,0,0,0,0,0,0,0,0,7,2006,0,2249,0,176000
1065,702,20,0,80.0,9600,0,0,0,0,0,0,0,16,0,0,0,2,7,5,1969,1969,1,0,0,0,0,168.0,0,0,0,0,0,0,2,0,0,0,1164,0,0,0,0,0,1164,0,0,1,1,3,1,0,6,0,0,2,0,1969.0,0,2,528,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,4,2328,0,140000
1066,274,20,0,80.0,9600,0,0,0,0,0,0,0,0,3,0,0,2,6,6,1958,1988,1,0,4,1,3,183.0,0,0,0,0,0,0,4,620,6,620,0,0,1,0,0,0,1632,1,0,2,0,3,1,0,6,4,1,3,0,1958.0,2,1,338,0,0,0,289,0,0,0,0,0,0,1,0,0,4,2009,0,2872,0,139000
1067,1441,70,0,79.0,11526,0,0,1,2,0,0,1,15,0,0,0,5,6,7,1922,1994,0,0,5,5,1,0.0,0,0,2,3,0,0,2,0,0,0,588,0,3,0,0,384,2555,0,0,2,0,3,1,0,11,4,1,3,1,1993.0,1,2,672,0,0,0,431,0,0,0,0,0,0,0,0,0,9,2008,0,2759,0,191000
1068,1246,80,0,78.0,12090,0,0,0,0,0,0,0,16,0,0,0,1,6,7,1984,2003,1,0,2,2,0,74.0,0,0,0,1,0,0,2,0,0,0,585,0,2,0,0,0,1868,0,0,3,1,3,1,0,7,0,1,1,3,1984.0,1,2,477,0,0,0,268,112,0,0,147,0,0,0,0,0,1,2007,0,2453,3,178000
1069,1391,20,0,70.0,9100,0,0,0,0,0,0,0,1,0,0,0,2,7,5,2000,2000,0,0,2,2,0,244.0,1,0,1,1,0,3,1,1400,0,0,125,0,2,0,0,0,1525,1,0,2,0,3,1,2,6,0,0,2,0,2000.0,2,2,541,0,0,0,219,36,0,0,0,0,0,0,0,0,9,2006,0,3050,0,235000
1070,234,20,0,75.0,10650,0,0,0,0,0,2,0,1,0,0,0,2,5,6,1976,1976,0,0,0,0,1,0.0,0,0,0,0,2,3,6,182,2,712,0,0,0,0,0,0,894,1,0,1,0,3,1,0,5,0,0,2,0,1976.0,0,1,308,0,0,0,365,0,0,0,0,0,0,1,0,0,2,2010,0,1788,0,128200
1071,748,70,1,65.0,11700,0,2,1,0,0,2,0,11,0,0,0,0,7,7,1880,2003,5,0,3,6,1,0.0,1,0,4,0,3,0,2,0,0,0,1240,1,0,1,0,0,2640,0,0,1,1,4,1,2,8,0,1,3,1,1950.0,0,4,864,0,0,1,181,0,386,0,0,0,0,0,0,0,5,2009,0,3880,0,265979
1072,857,80,0,69.45,10970,0,0,1,3,0,0,1,1,0,0,0,1,6,6,1978,1978,0,0,1,0,1,0.0,0,0,0,1,2,1,1,505,6,435,0,0,0,0,0,0,1026,1,0,1,0,3,1,0,5,0,0,2,1,1981.0,0,2,576,0,2,0,0,0,34,0,0,0,0,1,0,0,10,2008,0,1966,0,147000
1073,69,30,1,47.0,4608,0,0,0,0,0,2,0,11,2,0,0,2,4,6,1945,1950,0,0,5,5,1,0.0,0,1,0,0,0,0,2,0,0,0,747,0,0,0,0,0,747,0,0,1,0,2,1,0,4,0,0,2,0,1945.0,0,1,220,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2010,0,1494,0,80000
1074,476,20,0,80.0,8480,0,0,0,0,0,2,0,10,0,0,0,2,5,6,1963,1963,1,0,0,0,1,0.0,0,0,0,0,0,0,1,630,0,0,340,0,0,0,0,0,970,1,0,1,0,2,1,0,5,0,0,2,1,1996.0,0,2,624,0,0,0,0,24,0,0,192,0,0,0,0,0,7,2007,0,1940,0,132500
1075,1081,20,0,80.0,11040,0,0,0,0,0,0,0,16,0,0,0,2,6,7,1971,2004,0,0,2,2,0,144.0,1,1,0,0,0,0,5,656,0,0,602,0,2,0,0,0,1258,0,1,2,0,3,1,2,5,0,0,2,0,1971.0,2,2,528,0,0,0,55,0,0,216,0,0,0,0,0,0,10,2008,4,2516,3,145000
1076,290,70,0,60.0,8730,0,0,0,0,0,0,0,4,4,0,0,0,6,7,1915,2003,0,0,4,1,1,0.0,0,0,2,0,0,0,2,0,0,0,698,0,2,0,2,0,1396,0,0,1,0,3,1,0,7,0,0,2,1,2003.0,0,1,384,0,0,0,0,0,0,0,259,0,0,0,0,0,7,2007,0,2094,0,153575
1077,527,20,0,70.0,13300,0,0,0,0,0,0,0,0,0,0,0,2,5,7,1956,2000,1,0,4,1,1,0.0,0,0,0,1,0,0,4,377,0,0,551,0,0,0,0,0,928,0,0,1,0,2,1,0,4,0,0,2,0,1956.0,0,1,252,0,0,0,261,0,156,0,0,0,0,0,0,0,6,2007,0,1856,0,132000
1078,1066,60,0,80.0,14000,0,0,0,0,0,0,1,22,0,0,0,0,7,5,1996,1997,0,0,4,1,1,0.0,1,0,1,3,0,1,1,1201,0,0,105,0,2,0,0,0,2260,1,0,2,1,3,1,2,7,0,0,2,0,1996.0,2,2,533,0,0,0,296,44,0,0,0,0,0,0,0,0,4,2010,0,3566,0,328000
1079,1147,20,0,69.45,11200,0,0,0,0,0,0,0,7,0,0,0,2,6,5,1985,1985,0,0,4,8,0,85.0,1,0,0,1,0,0,1,1258,0,0,40,0,0,0,0,0,1298,1,0,2,0,3,1,2,5,0,1,1,0,1985.0,0,2,403,0,0,0,165,26,0,0,0,0,0,0,0,0,5,2006,0,2596,0,180000
1080,54,20,0,68.0,50271,0,0,1,3,0,0,0,19,0,0,0,2,9,5,1981,1987,0,5,9,8,1,0.0,1,0,0,3,0,1,1,1810,0,0,32,0,1,0,0,0,1842,2,0,0,1,0,1,2,5,0,1,3,0,1981.0,1,3,894,0,0,0,857,72,0,0,0,0,0,0,0,0,11,2006,0,3684,0,385000
1081,1293,70,1,60.0,6600,0,0,0,0,0,2,0,11,0,0,0,0,5,4,1892,1965,0,0,4,1,1,0.0,0,0,4,0,0,0,2,0,0,0,994,0,0,1,0,0,2372,0,0,2,0,4,2,0,11,1,0,2,0,1985.0,2,1,432,0,0,0,0,287,0,0,0,0,0,0,0,0,12,2009,0,3366,0,107500
1082,961,20,0,50.0,7207,0,0,1,0,0,0,0,4,0,0,0,2,5,7,1958,2008,0,0,4,4,1,0.0,0,1,0,0,0,1,0,696,0,0,162,0,1,0,0,0,858,1,0,1,0,2,1,0,4,0,0,2,4,1958.0,3,0,0,1,0,0,117,0,0,0,0,0,0,0,0,0,2,2010,0,1716,0,116500
1083,1219,50,1,52.0,6240,0,0,0,0,0,0,0,4,0,0,0,4,4,5,1947,1950,0,0,8,10,1,0.0,0,0,3,2,1,2,3,0,1,0,0,0,1,1,0,0,912,0,0,1,0,2,1,0,3,0,0,2,4,1947.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,2006,0,912,0,80500
1084,270,20,0,69.45,7917,0,0,1,0,0,2,0,5,0,0,0,2,6,7,1976,1976,1,0,0,0,0,174.0,0,1,0,0,2,0,0,751,0,0,392,0,0,0,0,0,1113,1,0,1,1,3,1,0,6,0,1,0,0,1987.0,2,1,504,0,1,0,370,30,0,0,0,0,0,2,0,0,5,2007,0,2256,0,148000
1085,621,30,0,45.0,8248,0,1,0,0,0,0,0,5,0,0,0,2,3,3,1914,1950,0,0,3,6,1,0.0,0,0,2,0,0,0,0,41,0,0,823,0,0,1,1,0,864,1,0,1,0,2,1,0,5,0,0,2,4,1914.0,3,0,0,1,0,1,0,0,100,0,0,0,0,0,0,0,9,2008,0,1728,0,67000
1086,1221,20,0,66.0,7800,0,0,1,0,0,0,0,0,0,0,0,2,5,5,1964,1964,0,0,4,1,1,0.0,0,0,0,0,0,0,4,312,6,600,0,0,0,0,0,0,912,0,0,1,0,2,1,0,5,0,0,2,0,1964.0,0,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2006,0,1824,3,115000
1087,998,20,0,69.45,11717,0,0,1,0,0,0,0,16,5,0,0,2,6,6,1970,1970,1,0,0,0,0,571.0,0,0,0,0,0,0,2,0,0,0,1442,0,0,0,0,0,1442,0,0,2,0,2,1,0,6,0,1,1,0,1970.0,2,2,615,0,0,0,371,0,0,0,0,0,0,0,0,0,2,2009,0,2884,0,185000
1088,622,60,0,90.0,10800,0,0,0,0,0,0,0,16,0,0,0,0,6,7,1974,1997,0,0,0,0,1,0.0,0,0,0,0,0,0,5,956,5,182,384,0,0,0,0,0,2614,0,0,2,1,4,1,0,9,0,1,1,0,1974.0,2,2,624,0,0,0,38,243,0,0,0,0,0,0,0,0,6,2008,0,4136,0,240000
1089,1430,20,0,69.45,12546,0,0,1,0,0,2,0,16,0,0,0,2,6,7,1981,1981,0,0,5,5,0,310.0,1,1,0,1,0,0,0,678,0,0,762,0,2,0,0,0,1440,0,0,2,0,3,1,2,7,0,1,1,0,1981.0,1,2,467,0,0,0,0,0,99,0,0,0,0,0,0,0,4,2007,0,2880,0,182900
1090,232,60,0,174.0,15138,0,0,1,0,0,0,0,3,0,0,0,0,8,5,1995,1996,0,0,2,2,0,506.0,1,0,1,1,0,0,1,689,0,0,773,0,2,0,0,0,2794,1,0,2,1,4,1,1,9,0,1,1,0,1995.0,1,3,810,0,0,0,0,146,202,0,0,0,0,0,0,0,7,2009,0,4256,0,403000
1092,254,80,0,85.0,9350,0,0,0,0,0,0,0,0,0,0,0,1,6,7,1964,1991,1,0,0,0,0,108.0,0,0,0,1,0,1,6,270,2,580,452,0,2,0,0,0,1302,0,1,2,0,3,1,2,7,4,0,2,0,1964.0,2,1,309,0,0,0,333,0,0,0,0,0,0,1,0,0,10,2007,5,2604,0,158000
1093,130,20,0,69.0,8973,0,0,0,0,0,0,0,0,0,0,0,2,5,7,1958,1991,0,0,1,4,0,85.0,0,0,0,0,0,0,4,567,4,28,413,0,0,0,2,0,1053,0,1,1,1,3,1,1,6,0,0,2,5,1998.0,2,2,750,0,0,0,0,80,0,180,0,0,0,4,0,0,7,2006,0,2061,3,150000
1094,153,60,0,69.45,14803,0,0,1,0,0,1,0,16,0,0,0,0,6,5,1971,1971,0,0,0,0,0,252.0,0,0,0,0,0,0,4,416,0,0,409,0,1,0,0,0,1993,0,0,2,1,4,1,0,8,0,1,3,0,1971.0,2,2,495,0,0,0,0,66,0,0,0,0,0,3,0,0,6,2006,0,2818,0,190000
1095,937,20,0,67.0,10083,0,0,0,0,0,0,0,7,0,0,0,2,7,5,2003,2003,0,0,2,2,1,69.45,1,0,1,1,0,0,1,833,0,0,343,0,2,0,0,0,1200,1,0,2,0,2,1,2,5,0,0,2,0,2003.0,2,2,555,0,0,0,0,41,0,0,0,0,0,0,0,0,8,2009,0,2376,0,184900
1096,465,20,0,60.0,8430,0,0,0,1,0,0,1,1,0,0,0,2,5,5,1978,1978,0,0,0,0,0,136.0,0,0,0,1,0,0,4,616,0,0,424,0,0,0,0,0,1040,0,0,2,0,3,1,0,5,0,0,2,4,1978.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2009,0,2080,0,124000
1097,706,190,1,70.0,5600,0,0,0,0,0,0,0,14,0,0,3,0,4,5,1930,1950,1,0,2,8,1,0.0,3,2,3,2,1,2,3,0,1,0,0,0,3,1,0,0,1092,0,0,2,0,3,2,3,7,5,0,2,4,1930.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3500,7,2010,0,1092,0,55000
1098,1099,50,1,50.0,6000,0,0,0,0,0,0,0,4,0,0,0,4,4,6,1936,1950,0,0,5,5,1,0.0,0,0,2,0,0,0,0,672,0,0,0,0,0,0,0,0,1324,0,0,1,0,3,1,0,6,0,0,2,1,1936.0,0,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2009,0,1996,0,128000
1099,866,20,0,69.45,8750,0,0,1,0,0,0,0,0,0,0,0,2,5,6,1970,1970,0,0,5,5,0,76.0,0,0,0,0,0,0,0,828,0,0,174,0,0,0,0,0,1002,1,0,1,0,3,1,0,5,0,0,2,1,1973.0,0,2,902,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2009,0,2004,0,148500
1100,310,20,0,90.0,12378,0,0,1,0,0,0,0,8,0,0,0,2,9,5,2003,2004,0,0,2,2,1,0.0,1,0,1,3,0,1,1,1274,0,0,622,0,2,0,0,0,1944,1,0,2,0,3,1,1,8,0,3,5,0,2003.0,1,3,708,0,0,0,208,175,0,0,0,0,0,0,0,0,11,2006,0,3840,0,360000
1101,1031,190,3,69.45,7082,0,0,0,0,0,0,0,20,0,0,3,0,5,8,1916,1995,0,0,2,2,1,0.0,0,0,1,0,0,4,2,0,0,0,686,0,1,0,0,0,1928,0,0,2,0,5,2,0,10,0,0,2,4,1916.0,3,0,0,1,0,1,0,0,228,0,0,0,0,0,0,0,7,2006,0,2614,0,160000
1102,1008,160,1,21.0,2217,0,0,0,0,0,0,0,24,0,0,2,0,4,4,1970,1970,0,0,7,9,1,0.0,0,0,0,0,0,0,0,273,6,273,0,0,0,0,0,0,1092,0,0,1,1,3,1,0,6,0,0,2,0,1970.0,2,1,286,0,0,0,238,0,0,0,0,0,0,0,0,0,8,2009,0,1638,0,88000
1103,1176,50,0,85.0,10678,0,0,0,0,0,0,0,3,0,0,0,4,8,5,1992,2000,1,0,0,0,0,337.0,1,0,1,1,0,0,1,700,0,0,983,0,2,0,0,0,2872,0,0,2,1,4,1,2,9,0,1,1,0,1992.0,1,2,541,0,0,0,0,33,0,0,0,0,0,0,0,0,4,2007,0,4555,0,285000
1104,927,60,0,93.0,11999,0,0,0,0,0,0,0,8,0,0,0,0,8,5,2003,2004,1,0,2,2,0,340.0,1,0,1,1,0,0,2,0,0,0,1181,0,2,0,0,0,2374,0,0,2,1,4,1,1,10,0,1,3,3,2003.0,1,3,656,0,0,0,104,100,0,0,0,0,0,0,0,0,5,2007,0,3555,0,285000
1105,1316,60,0,85.0,11075,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1969,1969,0,0,0,0,1,0.0,0,0,0,4,0,4,5,500,6,276,176,0,0,0,0,0,2112,0,0,2,1,4,1,0,9,0,2,3,0,1969.0,0,2,576,0,0,0,280,0,0,0,0,0,0,0,0,0,6,2008,0,3064,0,206900
1106,1174,50,0,138.0,18030,0,0,1,2,0,0,0,22,0,0,0,4,5,6,1946,1994,0,0,5,5,1,0.0,0,0,0,0,0,0,4,152,4,469,977,0,0,0,0,479,3086,0,0,3,0,3,1,1,12,3,1,3,4,1946.0,3,0,0,1,0,0,122,0,0,0,0,0,0,1,0,0,3,2007,0,4205,0,200500
1107,568,20,0,70.0,10171,0,0,1,0,0,0,0,8,0,0,0,2,7,5,2004,2004,0,0,2,2,0,168.0,1,0,1,1,0,0,1,2,0,0,1515,0,2,0,0,0,1535,0,0,2,0,3,1,2,7,0,0,2,0,2004.0,2,2,532,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2010,0,3052,0,214000
1108,106,60,2,75.0,9375,0,0,0,0,0,0,0,9,0,0,0,0,8,5,2003,2004,1,0,2,2,0,768.0,1,0,1,3,0,0,2,0,0,0,1053,0,2,0,0,0,1992,0,0,2,1,3,1,2,9,0,1,3,0,2003.0,2,2,648,0,0,0,140,45,0,0,0,0,0,0,0,0,8,2008,0,3045,0,250000
1109,408,70,0,63.0,15576,0,0,0,0,0,0,0,15,0,0,0,0,6,7,1915,1976,0,0,4,4,1,0.0,0,0,2,1,0,0,2,0,0,0,840,0,2,0,0,0,1680,0,0,2,0,4,1,0,8,0,0,2,0,1960.0,0,1,308,0,0,0,0,0,160,0,0,0,0,0,0,0,3,2008,0,2520,0,177000
1110,75,50,1,60.0,5790,0,0,0,0,0,2,0,11,0,0,0,0,3,6,1915,1950,3,0,2,2,1,0.0,1,1,0,4,0,0,2,0,0,0,840,0,1,1,0,0,1605,0,0,2,0,3,2,0,8,0,0,2,1,1915.0,0,1,379,0,0,0,0,0,202,0,0,0,0,0,0,0,5,2010,0,2445,0,107400
1111,89,50,4,105.0,8470,0,0,1,0,0,2,0,14,3,1,0,4,3,2,1915,1982,1,0,1,4,1,0.0,3,2,0,0,3,0,2,0,0,0,1013,0,0,1,0,513,1526,0,0,1,0,2,1,3,6,0,0,2,4,1915.0,3,0,0,1,0,1,0,0,156,0,0,0,0,1,0,0,10,2009,3,2026,3,85000
1112,301,190,0,90.0,15750,0,0,0,0,0,2,0,15,0,0,3,2,5,5,1953,1953,1,0,5,5,0,56.0,0,0,0,0,0,4,0,841,0,0,324,0,0,0,0,0,1336,1,0,1,0,2,1,0,5,0,2,3,0,1953.0,0,1,375,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2006,0,2501,0,157000
1113,716,20,0,78.0,10140,0,0,0,0,0,0,0,16,0,0,0,2,6,5,1974,1974,1,0,0,0,0,174.0,0,0,0,1,0,0,2,0,0,0,1064,0,0,0,0,0,1350,0,0,2,0,3,1,0,7,0,1,1,0,1974.0,2,2,478,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2009,0,2414,0,165000
1114,558,50,4,60.0,11040,0,0,0,3,0,0,1,14,0,0,0,4,4,6,1920,1950,0,0,5,5,1,0.0,0,0,0,0,0,0,4,637,0,0,0,0,1,0,0,0,1336,0,0,1,1,3,1,0,7,0,0,2,6,1994.0,0,1,570,0,0,0,0,47,120,0,0,0,0,0,0,0,9,2006,4,1973,0,108000
1115,654,50,1,60.0,10320,0,1,0,0,0,0,0,14,0,0,0,4,6,7,1906,1995,0,0,5,5,1,0.0,0,0,0,0,0,0,2,0,0,0,756,0,2,0,0,0,1469,0,0,1,0,3,1,0,7,0,0,2,1,1906.0,0,1,216,0,0,0,57,0,239,0,0,0,0,1,0,0,6,2008,0,2225,0,135000
1116,173,160,0,44.0,5306,0,0,1,0,0,0,0,17,0,0,2,0,7,7,1987,1987,0,0,0,0,1,0.0,1,1,1,1,2,0,1,495,5,215,354,0,1,0,0,0,1767,1,0,2,0,2,1,2,5,0,1,1,0,1987.0,2,2,504,3,0,0,441,35,0,0,0,0,0,0,0,0,6,2006,0,2831,0,239000
